SMILES,active_label
FC1=CC=C(C=C1)C(=O)CCC[NH+]1CCC(CC1)N1C(=O)NC2=C1C=CC=C2,1
CC1CC[NH+](CCCC(=O)C2=CC=C(F)C=C2)CC1,1
CC1=NC=CN1C1=CC=C(COC2=CC(F)=CC(=C2)C2(CCOCC2)C(N)=O)C=C1,0
CCN1C=C(C([O-])=O)C(=O)C2=C1C=C(N1CC[NH+](C)CC1)C(F)=C2,1
CCC(C(C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(C2)C2=CC=C(F)C=C2F)C=C1,0
CCCCC(=O)OCC(=O)C1(O)CC(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C2=C(C1)C(O)=C1C(=O)C3=C(C(=O)C1=C2O)C(OC)=CC=C3,0
CN1C2=C(C=NN2C2=CC=C(F)C=C2)C(NC2=CC(=CC=C2Cl)C(=O)NC2CC2)=CC1=O,0
CN1CC2(CCN(CC2)C(=O)NC2=CC(F)=CC(F)=C2)C1C1=CC=C(F)C=C1,0
CC(O)(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1)C(F)(F)F,1
CN(C)C1=NC(CC2=CC=C(NC(=O)C3=CC=C(C=C3)C(F)(F)F)C=C2)=NC(N(C)C)=C1CC(O)=O,0
CC(C)C[C@H](C=O)N=C(O)[C@@H](NS(=O)(=O)C1=CC=C(F)C=C1)C(C)C,1
CC(C)N1C(C=CC(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1,0
CC(C)N1C(\C=C/[C@H](O)C[C@H](O)CC([O-])=O)=C(C2=C1C=CC=C2)C1=CC=C(F)C=C1,0
CC1=CN=C(NC2=CC=C(F)C=C2Cl)N=C1C1=CNC(=C1)C(=O)N[C@H](CO)C1=CC=CC(Cl)=C1,0
CNC(=O)C1=CC=C(C)C(=C1)N1C(C)=CC(OCC2=CC=C(F)C=C2F)=C(Br)C1=O,0
[NH-]S(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,0
FC1=CC=C(C=C1)[C-]1C(=O)C2=CC=CC=C2C1=O,0
CC1CN(CCC1(C(O)=O)C1=CC=CC=C1)C1CCC(CC1)(C#N)C1=CC=C(F)C=C1,1
NC1=NC2(CCN(CC2)C(=O)C2=CC=C(C=C2)C#N)NC2=C(F)C=CC(F)=C12,1
CC1=NC=CN1C1=CC=C(N=C(O)C2=CC(=NN2C2=CC=C3ONC(=N)C3=C2)C(F)(F)F)C(F)=C1,0
CCC1=NC=CN1C1=CC=C(N=C(O)C2=CC(=NN2C2=CC=C3ONC(=N)C3=C2)C(F)(F)F)C(F)=C1,0
FC1=CC=C(C=C1F)N1C=CN=C(SCC(=O)NC2CCCC2)C1=O,1
CCCC[NH+](CCCC)CCC(O)C1=CC2=C(Cl)C=C(Cl)C=C2C2=CC(=CC=C12)C(F)(F)F,1
CC1OC(C(O)C1O)N1C=C(F)C(=O)NC1=O,1
FC1=C(C=C2N(CC#C)C(=O)COC2=C1)N1C(=O)C2=C(CCCC2)C1=O,0
FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,0
CC1=CC=C(C=C1NC(=O)C1=CC=C(OCC2=CC=CC=N2)C=C1)N=C(O)C1=CC(=CC(F)=C1)N1CCCC1,0
OC1=CC=C(C=C1)N1C=C(C([O-])=O)C(=O)C2=C1C=C(N1CC[NH2+]CC1)C(F)=C2,1
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,1
C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,0
C[C@@H](C(=O)NS(C)(=O)=O)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,0
C[C@@H](C(=O)NCCN1CCCC1)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,1
NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F,0
C[C@H]1CCC2=C3N1C=C(C([O-])=O)C(=O)C3=CC(F)=C2N1CCC(O)CC1,1
N[C@@H]1[C@@H]2CN(C[C@H]12)C1=C(F)C=C2C(=O)C(=CN(C3=C(F)C=C(F)C=C3)C2=N1)C([O-])=O,1
CC1=C(NS(C)(=O)=O)C=CC=C1N(CC1=CC=C(OC2=CC=C(F)C(OCC(O)=O)=C2)C=C1)CC1=CC=C(F)C=C1F,0
FC(F)OC1=CC=C(C=C1OCC1CC1)C(=O)NC1=C(Cl)C=NC=C1Cl,0
CC(=O)C1=C(C)N=C(NC(O)=N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](CC3=CC=C(F)C=C3)C2)S1,0
NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,0
CC(C)C[C@H]1N([C@@H](C(=O)NC(C)C)C2=CC=C(F)C=C2F)C(=O)[C@H](NC1=O)C1CC2=CC=CC=C2C1,0
CC1=C(CC(O)=O)C2=CC(F)=CC=C2N1S(=O)(=O)C1=CC=C(C=C1)S(C)(=O)=O,0
FC1=CC=C(NC2=C3C=C(NCCN4CCOCC4)N=CC3=NC=C2C#N)C=C1Cl,0
OC1=C2N=CC=CC2=CN=C1C(=O)NCC1=CC=C(F)C=C1,0
OC(=O)C1=CC=C2NC(=NC2=C1)C(F)(F)F,0
FC1=CC=C(NC2=C3C=C(NCC4=CC=CN=C4)N=CC3=NC=C2C#N)C=C1Cl,0
COC1=C(OCCCN2CCC(CO)CC2)C=C2N=CN=C(NC3=NC=C(CC(=O)NC4=CC=CC(F)=C4)S3)C2=C1,0
CSC1=CC=C(C=C1)C1=CC=CC=C1[C@@H]1CCC(F)(F)C[C@H]1C(=O)NCC#N,0
FC1=CC=CC=C1NC(=O)NC1N=C(C2=CC=CC=C2)C2=CC=CC=C2NC1=O,0
NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC=CC(OC[C@@H](O)CO)=C1,1
CCN(CC)CCN(CC1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F)C(=O)CN1C2=C(CCC2)C(=O)N=C1SCC1=CC=C(F)C=C1,0
FC1=CC=C(C=C1)S(=O)(=O)N1CCCC2=CC=C(NC(=O)C3=CC=CC=C3Cl)C=C12,0
FC1=CC=C(C=C1)S(=O)(=O)N1CCCC2=CC=C(NC(=O)C3=C(F)C=CC=C3F)C=C12,0
FC1=CC=C(C=C1)S(=O)(=O)N1CCCC2=CC=C(NC(=O)C3=C(F)C=CC=C3Cl)C=C12,0
CN(CC1=CC=C(C=C1)C1=CC=CC=C1S(N)(=O)=O)C(=O)[C@@H]1CCC[C@H]1C(=O)NCC1=CC=C(OC(F)(F)F)C=C1,0
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=C(C=C(N=C1)N1CC[NH+](C)CC1)C1=C(C)C=CC=C1,0
CN(C)CC1=NC=CN1C1=CC=C(NC(=O)C2=CC(=NN2C2=CC=C3ON=C(N)C3=C2)C(F)(F)F)C(F)=C1,0
COC1=C(CN2CCC[C@H]2C(O)=N)C=C2C(NC=NC2=C1)=NC1=CC=CC(Cl)=C1F,0
CN(C)C(=O)CN(C)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN(C(=O)C(=O)N1CCCC1)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN(C(=O)C(N)=O)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CN(C(=O)C(=O)N1CCCCC1)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CC(=O)N1CCN(CC1)C1=C2C=CC=NC2=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
OC(=O)C1=C2C=CC=CC2=CC=C1NS(=O)(=O)C1=CC=C(F)C=C1,0
CCN(C1CCN(CC[C@H](C2=CC=C(C=C2)S(C)(=O)=O)C2=CC(F)=CC(F)=C2)CC1)C(=O)CC1=CC=C(C=C1)S(C)(=O)=O,1
CNC1=NC=C2C=C(C=CC2=N1)C1=CC(=CC=C1C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0
COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(C=N2)C1=CC=C(C=C1F)C1=CC=CC=C1CN1CCCC1,0
CC(CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C1)C(O)(C(F)(F)F)C(F)(F)F,0
CC1=C(C2=CC(C)=CC=C2N1CC(O)=O)C1=C2C=CC=C(C2=NC=C1)C(F)(F)F,0
CC1=C(C2=CC(C)=CC=C2N1CC(O)=O)C1=C2C=CC(=CC2=NC=C1)C(F)(F)F,0
CC1=C(C2=CC(C)=CC=C2N1CC(O)=O)C1=C2C=CC=C(F)C2=NC=C1,0
C[C@H]1[NH2+]CC2=C1C=CC(=C2)C1=C(OC(F)F)C2=C(C=C1)C(=O)C(=CN2C1CC1)C([O-])=O,1
CCN(CCO)CCCOC1=C(OC)C=C2C(NC3=NNC(CC(=O)NC4=CC=CC(F)=C4F)=C3)=NC=NC2=C1,0
CCN(CCO)CCCOC1=C(OC)C=C2C(NC3=NNC(CC(=O)NC4=CC=CC(F)=C4)=C3)=NC=NC2=C1,0
CC1=CC=C(C=C1C1=CC=C2N=C(NCCN3CCOCC3)N=CC2=C1)C(=O)NC1=CC=CC(=C1)C(F)(F)F,0
C[C@@](O)(C(=O)NC1=CC=C(C=C1Cl)S(C)(=O)=O)C(F)(F)F,1
CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=CC=C(OS(=O)(=O)C(F)(F)F)C=C12,0
CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,1
FC1=CNC(=O)NC1=O,1
CC(C)C(=O)N1CCC(CC1)NC(=O)NC1=CC=C(C=C1)C(F)(F)F,0
CN(C1CC[NH+](C[C@@H](O)COC2=CC=C(F)C=C2)CC1)C1=NC2=C(S1)C=CC=C2,0
FC1=CN([C@@H]2CCCO2)C(=O)NC1=O,0
CO\N=C(/C1=NOCCO1)C1=CC=CC=C1OC1=C(F)C(OC2=CC=CC=C2Cl)=NC=N1,0
FC1=CC=C(C=C1)C1=NC(NC2=NNC=C2)=C2C=CC=CC2=N1,0
CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=C(F)C=C2)=NN1,0
FC1=CC=C(C=C1)C1=NC(NC2=NNC(=C2)C2CC2)=C2C=CC=CC2=N1,0
FC(F)(F)C1=CC=C(OC2=CC(C=C3CCN(CC3)C(=O)NC3=CC=CN=N3)=CC=C2)N=C1,0
CC(C)C(=O)N1CCC2=C(C1)N=C(C)N2[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(C)=O)C1=CC=CC(F)=C1,1
COC(=O)N1CCC2=C(C1)N=C(C)N2[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(C)=O)C1=CC=CC(F)=C1,1
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCN(CC1)C1=NC=CC(=C1)C(F)(F)F,1
COCCOC1=CC=C(C=C1)N(CC1=CN=CC=C1C)C1CCN(CC1)[C@H](C)CCNC(=O)C1=C(C)C=C(F)N=C1C,0
COC1=CC=C(C=C1)N(CC1=CC=CN=C1)C1CCN(CC1)[C@H](C)CCNC(=O)C1=C(C)C=C(F)N=C1C,0
COC1=CC=C(C=C1)N(CC1=CN=CC=C1C)C1CCN(CC1)[C@H](C)CCNC(=O)C1=C(C)C=C(F)N=C1C,1
CC(CCNC(=O)C1=C(Cl)C=NC=C1Cl)N1CCC(CC1)N(CC1=CC=CC(=C1)C#N)C1=CC=C(OC(F)(F)F)C=C1,0
COC1=CC=C(C=C1)N(CC1=CC=CC(=N1)C#N)C1CCN(CC1)[C@H](C)CCNC(=O)C1=C(C)C=C(F)N=C1C,1
CCN(C1CCN(CC[C@H](C2CCN(CC2)S(C)(=O)=O)C2=CC(F)=CC(F)=C2)CC1)C(=O)CC1=CC=C(C=C1)S(C)(=O)=O,0
COCC1=C(N=C(C(C)C)C(C=CC(O)CC(O)CC(O)=O)=C1C1=CC=C(F)C=C1)C(C)C,0
O[C@H]1C[C@@H](O[C@@H]1CO[P@]([O-])(=O)O[P@@]([O-])(=O)OP([O-])([O-])=O)N1C=C(F)C(=O)NC1=O,1
CC1(C)OCCN2C(=O)C(O)=C(N=C12)C(=O)NCC1=CC=C(F)C=C1,0
CN1C(=O)C(C(=O)NCCO)=C(O)C2=NC=C(CC3=CC=C(F)C=C3)C=C12,0
CN1N=NC(=N1)C1=NC=C(C=C1)C1=C(F)C=C(C=C1)N1C[C@H](CO)OC1=O,0
COC1=CC=C(OC(F)(F)F)C=C1CN1CCCC(N)C1C1=CC=CC=C1,0
C[C@@H]1CCO[C@H]2CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N12,0
CN1C(=O)C(O)=C(N=C1[C@@H]1C[C@H](F)CN1C(C)=O)C(=O)NCC1=CC=C(F)C=C1,1
CN1C(=O)C(O)=C(N=C1[C@@H]1C[C@H](F)CN1C(C)=O)C(=O)NCC1=CC=C(C)C(Cl)=C1,0
CC(C)C(=O)N1CCC(CC1)NC(=O)NC1=CC=C(OC(F)(F)F)C=C1,0
CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CC=C(Cl)C=C2)=C1F,0
CC(OC1OCC[NH+](CC2=NC(=O)[N-]N2)C1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,0
CC(NCCCC1=CC=CC(=C1)C(F)(F)F)C1=C2C=CC=CC2=CC=C1,0
CCC(=O)OC1(C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)SCF,0
NC1CN(CC11CC1)C1=C(F)C=C2C(=O)C(=CN(C3CC3F)C2=C1Cl)C(O)=O,1
NC(CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,1
NC1=C(C=NN1)C1=CC(Cl)=CC=C1OC1=CC(F)=C(C=C1Cl)S(=O)(=O)NC1=CSC=N1,0
N[C@H]1CN(C[C@@H]1N1CC(F)(F)CCC1=O)C1=NC=NC(=N1)N1CCC(F)(F)C1,1
C[C@@H](OC1=C(SC(=C1)N1C=NC2=CC=C(OCC3CCN(C)CC3)C=C12)C(N)=O)C1=CC=CC=C1C(F)(F)F,0
C[C@@H](OC1=C(SC(=C1)N1C=NC2=CC=C(OC3CCN(C)CC3)C=C12)C(N)=O)C1=CC=CC=C1C(F)(F)F,0
CC1=CC=CC=C1N1C=C(C([O-])=O)C(=O)C2=C1C=C(N1CC[NH2+]CC1)C(F)=C2,1
CC(=O)NC1CC2CCCC(C1)N2C(=O)NC1=CC=C(Cl)C(=C1)C(F)(F)F,0
[O-]C(=O)C1=CN(C2=CC=CC=C2F)C2=C(C=C(F)C(=C2)N2CC[NH2+]CC2)C1=O,1
CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,1
C[C@@H]1COC2=C3N1C=C(C([O-])=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,1
FC(F)(F)C1=CC=C(CNC(=O)NC2=C3C=CN=CC3=CC=C2)C=C1,0
OC(=NC1=CC(OC(F)F)=CC=C1)C1=CC=CC=N1,0
CC1=C(C)C2=C(S1)N(CC(=O)NCC1=CC=CO1)C(=O)N(C2=O)C1=CC=C(F)C=C1,0
FC1=CC=C(C=C1)C1=CC(=NC(=N1)N1C=C(Cl)C=N1)C(F)(F)F,0
CCOC(=O)C1=C(O)\C(=C/C2=C(C)N(C(C)=C2)C2=CC=C(F)C=C2)N=C1C,0
NC1=NN2C(=N1)N=C(C=C2C(F)(F)F)C1=CC=CS1,1
FC(F)(F)C1=NN(C2=C1CCCC2)C1=CC=C(C=C1)C(=O)N1CCOCC1,0
CC(=O)C1=CN(CC2=CC=CC=C2)C(=O)N(CC2=CC=C(F)C=C2)C1=O,0
FC1=CC=C(C=C1)C(=O)N1CCN2C(=O)C3=CC=CC=C3C12C1=CC=C(Cl)C=C1,0
FC1=CC=C(SC2=NN3C=NC(=O)C(=C3C=C2)C2=C(Cl)C=CC=C2Cl)C(F)=C1,0
NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC(F)=N1,1
CC(N(C)C)C1=NC(O)=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
CC1=CC=C(C=C1C1=CC=C2N=C(N)N=CC2=C1)C(=O)NC1=CC=CC(=C1C)C(F)(F)F,0
CN1CCCCC1C1=NC(C(=O)NCC2=CC=C(F)C=C2)=C(O)C(=O)N1C,1
COC1=C(OCCCN2CCC(CO)CC2)C=C2N=CN=C(NC3=NNC(CC(=O)NC4=CC=CC(F)=C4)=C3)C2=C1,0
CN(C)C(C1=CC=CC=C1)C1=NC(O)=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
COC1=C(OC2CCN(CC(O)=N)CC2)C=C2C(NC3=CC=CC(Cl)=C3F)=NC=NC2=C1,0
C[C@]1(COC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,0
CC(C)CN1C2=C(C(C(=O)N3CC[C@@H](O)C3)=C(CC3=C4C=C(F)C=CC4=NC=C3)S2)C(=O)N(C)C1=O,1
CC(C)CN1C2=C(C(C(=O)N3C[C@H](O)CO3)=C(CC3=CC=CC=C3C(F)(F)F)S2)C(=O)N(C)C1=O,0
CCC(=O)N1CCC(CC1)NC(=O)NC1=CC=C(OC(F)(F)F)C=C1,1
COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,0
CCC1=CC2=C(C(=O)N3CCNC[C@@H]23)C(=C1)C(F)(F)F,0
OCC(O)COC(=O)C1=CC=CC=C1NC1=C2C=CC=C(C2=[NH+]C=C1)C(F)(F)F,0
CCNC(=O)NC1=NC2=CC(=CC(=C2N1)C1=NC=CC=C1F)C1=CC=CN=C1,0
CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=CC=C(C=N3)C(F)(F)F)=C2)C(=O)O1,0
CC1=CC=C(F)C(NC(=O)NC2=CC=C(C=C2)C2=C3C(N)=NNC3=CC=C2)=C1,0
CC1=NN=C(O1)C1=CC=C(N=N1)N1CCC(CC1)OC1=CC(F)=CC=C1Cl,0
CN1CCCC1C1=NC(O)=C(O)C(=N1)C(=O)NCC1=CC=C(F)C=C1,0
COCC[C@H](CC1(CCCC1)C(=O)NCCCC1=CC=C(F)C=C1)C(O)=O,0
COCCNC1=NC(NCC2=CC=CC=C2F)=C2SC=CC2=N1,0
FC1=CC=C(C=C1)N1C=C(C2CC[NH+](CCN3CCNC3=O)CC2)C2=CC(Cl)=CC=C12,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OC2=CC(=CC=C2S1(=O)=O)C#CC1=CC=CC(F)=C1,0
FC1=CC(=CC=C1)N1CNC(=O)C11CCN(CCNC(=O)C2=CC=C3C=CC=CC3=C2)CC1,0
COCC(=O)O[C@]1(CC[NH+](C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C,0
COCC(=O)OC1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)C1C(C)C,0
CC(C(N)=O)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,0
CC(C(=O)NCC[NH+]1CCCC1)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,1
CC(C(=O)NCCC[NH+]1CCCC1)C1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1,1
CC(C)(C)CC1=CN=C(CC(C)(O)C2=CC=C(C=C2)C2=CC=C(F)C=N2)N1,0
C[C@@H](OC1=C(SC(=C1)N1C=NC2=C1C=C(C[NH+]1CC[NH+](C)CC1)C=C2)C(N)=O)C1=C(C=CC=C1)C(F)(F)F,1
CN1CCN(CC2=CC=C(NC(=O)C3=CC=C(C)C(=C3)C#CC3=CN=C4C=CC=NN34)C=C2C(F)(F)F)CC1,0
COC(=O)[C@@H]1C2CCC(C[C@@H]1C1=CC=C(I)C=C1)N2CCCF,1
CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C(F)=C2)=CC=N1,0
CNC(=O)C1=CC=C(C=C1F)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,0
ONC(=O)C1COC(=N1)C1=CC=C(F)C(=C1)C(F)(F)F,0
CC1=CN=C(NCC(F)(F)C2=CC=CC=C2)C(=O)N1CC(=O)NCCONC(N)=N,1
C[C@@H](CN1N=CN=N1)NC1=NC=C2C=C(OC3=CC=C(F)C=C3F)C(=O)N(C)C2=N1,1
C[C@H](CS(C)(=O)=O)N=C1NNC2=NC(OC3=CC=C(F)C=C3F)=NC=C12,0
C[C@H](CS(C)(=O)=O)NC1=NC=C2C=C(OC3=CC=C(F)C=C3F)C(=O)N(C)C2=N1,1
CC(OC1=CC(=C[NH+]=C1N)C1=CN(N=C1)C1CC[NH2+]CC1)C1=C(Cl)C=CC(F)=C1Cl,0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)C1=CC=CO1)C(=O)SCF,0
CC1CCOC2CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C([O-])=C3C(=O)N12,0
NC1=CC(=C(C=N1)C1=CC(=NC(=N1)N1CCOCC1)N1CCOCC1)C(F)(F)F,0
O[C@@]1(CN2CCC(CC2)NCC2=CC3=C(OCCO3)C=N2)CN2C3=C1C(F)=CN=C3C=CC2=O,1
F[C@@H]1C[C@@H]1C(=O)NC1=CC(NC(=O)C2=C(Cl)C=CC=C2Cl)=CC=N1,0
OC1(CN(C1)C(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(I)C=C1F)C1CCCC[NH2+]1,0
OCCONC(=O)C1=CC=C2NN=CC2=C1NC1=CC=C(I)C=C1F,0
FC1=CC(=CC=C1CN1CCCC1=O)N1N=C(C2=C1CCCC2)C(F)(F)F,0
OC(=N)NC1=C(SC(=C1)C1=CC=CC(F)=C1)C(=O)N[C@H]1CCCNC1,1
FC1=CC(=CC(=C1)N1CCOCC1)C1=N\C(NC=C1)=N/C1=CC=C(C=C1)N1C=NC(=N1)N1CCOCC1,0
FC(F)(F)C1=NN(C2=C1CCCC2)C1=CC=C(C=C1)C(=O)N1CCCC1,0
NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,0
OC1=NC(=NC2=C1CSCC2)C1=CC=C(C=C1)C(F)(F)F,0
FC(F)(F)C1=NN(C2=C1CCCC2)C1=CC=C(CC(=O)N2CCCC2)C=C1,0
FC(F)(F)C1=NN(C2=C1COCC2)C1=CC=C(CN2CCCC2=O)C=C1,0
OC(=NCC1=CC=C(C=C1)S(=O)(=O)C1=CC(F)=CC(F)=C1)C1=CN2C=CN=C2C=C1,0
OC(=NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)C1=CC=C(F)C=C1,1
FC(F)(F)C1=CC=C(C=C1)N1CCN(CC1)C(=O)C(C1=CC=C(Cl)C=C1)C1=CC=CN=C1,0
FC(F)(F)C1=CC=C(C=C1)N(C1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F)C1=CC=CN=C1,0
NC1=NC(C2=CC=CC(F)=C12)(C1=CC=NC(=C1)C(F)(F)F)C1=CC=C(F)C(=C1)C1=CN=CN=C1,0
F[C@@H]1C[C@@H]1C(=O)NC1=CC(NC(=O)C2=C(Cl)C=C(C=C2Cl)C#N)=CC=N1,0
CC(=O)N[C@@H](CC1=CC=C(F)C=C1)[C@H](O)CN[C@H]1CC2(CCC2)OC2=NC=C(CC(C)(C)C)C=C12,0
CC(C)(O)C1CCN(CC2=CC=C3N=C(N=C(N4CCOCC4)C3=N2)C2=C3C=CNC3=CC=C2F)CC1,0
COC1=CC2=C(C=C1CC1=CC=CC(Cl)=C1F)C(=O)C(=CN2C(CO)C(C)C)C([O-])=O,0
CC(C)C1=C(N(CC2=CC(N)=NC(F)=C2)C(=O)NC1=O)C(=O)C1=CC(C)=CC(=C1)C#N,0
CC(C)NC(=O)[C@@H]1CC[C@@H](CC1)N1\C(NC2=CC=C(CN3CCC(CC3)C(C)(C)O)C=C12)=N\C(=O)C1=CC=C(F)C=C1,0
CC(C)S(=O)(=O)N[C@H]1CC2=CC=C(C=C2C1)C1=CC=C(F)N=C1,0
CC(F)(F)CNC(=O)N1CC2=C(C1)C(=NC(N)=N2)C1=C(OCCN2C=CC=N2)C=C(Cl)C=C1Cl,1
CC1=CN([C@H]2CCCN(CC3=CC=C(C(O)=O)C(OC4=CC=CC(=C4)C(F)(F)F)=C3)C2)C(=O)NC1=O,0
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CCC2=C(C)ON=C2C)CC1)N(O)C=O)C1=NC=C(F)C=N1,0
CC1=NC2=NC(=NN2C(NC2=CC=C(C=C2)C(F)(F)F)=C1)C(C)(F)F,0
COC[C@H]1CCCN1C(=O)C1=CC(C)=CC(=C1)C(=O)N[C@@H](CC1=CC(F)=CC(F)=C1)[C@H](O)[C@H]1CN(CCN1)S(=O)(=O)C1=CC=CC(C)=C1,0
CC1=CC=CC=C1N1C(CN2N=C(C3=C(N)N=CN=C23)C2=CC=C(O)C(F)=C2)=NC2=CC=CC(C)=C2C1=O,0
CCCS(=O)(=O)NC1=CC=C(F)C(C(=O)NC2=CN=C3NN=C(OC)C3=C2)=C1F,0
CCCS(=O)(=O)NC1=CC=C(F)C(NC(=O)C2=CSC3=C(N)N=CN=C23)=C1F,0
CCN1C=C(C=C(C)C1=O)[C@@]1(N=C(N)C2=C(F)C=CC=C12)C1=CC(=CC=C1)C1=CC(=CN=C1)C#CC,0
CCNC(=O)C1=CC2=C(N3C=CC(=N3)C(F)(F)F)C(=CN=C2N1)C1=CN=CC(=C1)C(O)=O,0
CN(C)C\C=C\C(=O)NC1=C(O[C@H]2CCOC2)C=C2N=CN=C(NC3=CC(Cl)=C(F)C=C3)C2=C1,0
CN1C(=O)C(F)=C(NC2=C(F)C=C(I)C=C2)C2=C1N=CN(CC(O)CO)C2=O,0
CN1C(=O)C(OC2=CC=C(F)C=C2F)=CC2=CN=C(NC3CCOCC3)N=C12,1
COC1=C(NC(=O)C=CCN2CCCCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,0
COC1=CN=C(COC2=CC=C(F)C(F)=C2)C=C1C1=CC2=C(CCNC2=O)N1,0
COCC#CC1=CC=CC(=C1)C1(N=C(N)N2CC(F)(F)CN=C12)C1=CC=C(OC(F)F)C=C1,0
COC1=CC(F)=C(C=C1C1=CC=C(C=C1CN1[C@@H](C)[C@H](OC1=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)C,0
FC1=CN=CC=C1C1=NC=C(NC(=O)C2CC2)N=C1C1=CC=CN=C1,0
NC(=O)C1=C2SC(=CC2=C(N[C@H]2CCCNC2)N=C1)C1=CC=C(Cl)C(F)=C1,0
